Date,SPX.Shiller,SPX.ERN,Dividend,EPS.Shiller,EPS.ERN,CPI.Shiller,CPI.ERN,CAPE.Shiller,CAPE.ERN.1,CAPE.ERN.2,PE.12.trl
1949-09-30,15.49,15.579,1.04,2.39,2.39,23.9,23.75,9.884,10.005,11.003,6.519
1949-10-31,15.89,16.04,1.073,2.367,2.367,23.7,23.67,10.17,10.28,11.288,6.777
1949-11-30,16.11,16.058,1.107,2.343,2.343,23.8,23.7,10.216,10.226,11.21,6.853
1949-12-31,16.54,16.76,1.14,2.32,2.32,23.6,23.61,10.529,10.665,11.671,7.224
1950-01-31,16.88,17.05,1.15,2.337,2.337,23.5,23.51,10.746,10.849,11.849,7.297
1950-02-28,17.21,17.22,1.16,2.353,2.353,23.5,23.61,10.912,10.867,11.85,7.317
1950-03-31,17.35,17.29,1.17,2.37,2.37,23.6,23.64,10.911,10.856,11.808,7.295
1950-04-30,17.84,18.22,1.18,2.427,2.427,23.6,23.65,11.178,11.393,12.362,7.508
1950-05-31,18.44,18.78,1.19,2.483,2.483,23.7,23.77,11.462,11.64,12.6,7.562
1950-06-30,18.74,17.69,1.2,2.54,2.54,23.8,23.88,11.554,10.872,11.734,6.965
1950-07-31,17.38,17.84,1.243,2.6,2.6,24.1,24.07,10.54,10.834,13.738,6.862
1950-08-31,18.43,18.42,1.287,2.66,2.66,24.3,24.2,11.041,11.082,14.019,6.925
1950-09-30,19.08,19.69,1.33,2.72,2.72,24.4,24.34,11.337,11.73,14.808,7.239
1950-10-31,19.87,19.53,1.377,2.76,2.76,24.6,24.5,11.662,11.511,14.495,7.076
1950-11-30,19.83,19.51,1.423,2.8,2.8,24.7,24.6,11.542,11.403,14.322,6.968
1950-12-31,19.75,20.77,1.47,2.84,2.84,25.0,24.98,11.307,11.9,14.916,7.313
1951-01-31,21.21,21.66,1.487,2.837,2.837,25.4,25.38,11.896,12.157,15.204,7.636
1951-02-28,22.0,21.8,1.503,2.833,2.833,25.7,25.83,12.142,11.97,14.941,7.694
1951-03-31,21.63,21.4,1.52,2.83,2.83,25.8,25.88,11.842,11.68,14.512,7.562
1951-04-30,21.92,22.43,1.533,2.793,2.793,25.8,25.92,11.951,12.173,15.069,8.03
1951-05-31,21.93,21.52,1.547,2.757,2.757,25.9,25.99,11.864,11.603,14.301,7.807
1951-06-30,21.55,21.1,1.56,2.72,2.72,25.9,25.93,11.616,11.362,13.946,7.757
1951-07-31,21.93,22.4,1.547,2.65,2.65,25.9,25.91,11.778,12.028,15.095,8.453
1951-08-31,22.89,23.28,1.533,2.58,2.58,25.9,25.86,12.257,12.487,15.611,9.023
1951-09-30,23.48,23.47,1.52,2.51,2.51,26.1,26.03,12.445,12.475,15.536,9.351
1951-10-31,23.36,22.94,1.483,2.487,2.487,26.2,26.16,12.309,12.108,15.016,9.225
1951-11-30,22.71,22.88,1.447,2.463,2.463,26.4,26.32,11.852,11.979,14.798,9.288
1951-12-31,23.41,23.77,1.41,2.44,2.44,26.5,26.47,12.147,12.349,15.202,9.742
1952-01-31,24.19,24.147,1.413,2.427,2.427,26.5,26.45,12.527,12.529,15.37,9.951
1952-02-29,23.75,23.265,1.417,2.413,2.413,26.3,26.41,12.364,12.062,14.762,9.64
1952-03-31,23.81,24.373,1.42,2.4,2.4,26.3,26.39,12.362,12.613,15.4,10.155
1952-04-30,23.74,23.328,1.43,2.38,2.38,26.4,26.46,12.243,12.005,14.619,9.802
1952-05-31,23.73,23.807,1.44,2.36,2.36,26.4,26.47,12.2,12.21,14.833,10.088
1952-06-30,24.38,24.96,1.45,2.34,2.34,26.5,26.53,12.448,12.732,15.432,10.667
1952-07-31,25.08,25.406,1.45,2.347,2.347,26.7,26.68,12.669,12.846,15.532,10.826
1952-08-31,25.18,25.154,1.45,2.353,2.353,26.7,26.69,12.678,12.672,15.286,10.689
1952-09-30,24.78,24.55,1.45,2.36,2.36,26.7,26.63,12.435,12.354,14.866,10.403
1952-10-31,24.26,24.524,1.437,2.373,2.373,26.7,26.69,12.131,12.27,14.73,10.333
1952-11-30,25.03,25.683,1.423,2.387,2.387,26.7,26.69,12.473,12.806,15.34,10.761
1952-12-31,26.04,26.578,1.41,2.4,2.4,26.7,26.71,12.934,13.198,15.776,11.074
1953-01-31,26.18,26.51,1.41,2.41,2.41,26.6,26.64,13.011,13.157,15.691,11.0
1953-02-28,25.86,25.93,1.41,2.42,2.42,26.5,26.59,12.859,12.853,15.293,10.715
1953-03-31,25.99,25.29,1.41,2.43,2.43,26.6,26.63,12.835,12.478,14.812,10.407
1953-04-30,24.71,24.63,1.413,2.457,2.457,26.6,26.69,12.164,12.086,14.313,10.026
1953-05-31,24.84,24.15,1.417,2.483,2.483,26.7,26.7,12.142,11.808,13.951,9.725
1953-06-30,23.95,24.14,1.42,2.51,2.51,26.8,26.77,11.624,11.733,13.832,9.618
1953-07-31,24.29,24.75,1.42,2.523,2.523,26.8,26.79,11.75,11.98,14.094,9.808
1953-08-31,24.39,23.32,1.42,2.537,2.537,26.9,26.85,11.715,11.225,13.173,9.193
1953-09-30,23.27,23.35,1.42,2.55,2.55,26.9,26.89,11.139,11.184,13.096,9.157
1953-10-31,23.97,24.66,1.43,2.537,2.537,27.0,26.95,11.392,11.744,13.726,9.721
1953-11-30,24.5,24.76,1.44,2.523,2.523,26.9,26.85,11.644,11.792,13.752,9.812
1953-12-31,24.83,24.81,1.45,2.51,2.51,26.9,26.87,11.754,11.76,13.687,9.884
1954-01-31,25.46,25.99,1.457,2.523,2.523,26.9,26.94,12.003,12.236,14.213,10.3
1954-02-28,26.02,26.25,1.463,2.537,2.537,26.9,26.99,12.215,12.284,14.24,10.348
1954-03-31,26.57,26.94,1.47,2.55,2.55,26.9,26.93,12.42,12.582,14.557,10.565
1954-04-30,27.63,28.26,1.463,2.573,2.573,26.8,26.86,12.908,13.175,15.216,10.982
1954-05-31,28.73,29.19,1.457,2.597,2.597,26.9,26.93,13.312,13.513,15.577,11.241
1954-06-30,28.96,29.21,1.45,2.62,2.62,26.9,26.94,13.358,13.456,15.48,11.149
1954-07-31,30.13,30.99,1.457,2.623,2.623,26.9,26.86,13.833,14.253,16.369,11.813
1954-08-31,30.73,29.83,1.463,2.627,2.627,26.9,26.85,14.042,13.659,15.656,11.357
1954-09-30,31.45,32.31,1.47,2.63,2.63,26.8,26.81,14.356,14.747,16.874,12.285
1954-10-31,32.18,31.79,1.493,2.677,2.677,26.8,26.72,14.619,14.488,16.545,11.877
1954-11-30,33.44,34.24,1.517,2.723,2.723,26.8,26.78,15.117,15.493,17.665,12.573
1954-12-31,34.97,35.98,1.54,2.77,2.77,26.7,26.77,15.789,16.206,18.446,12.989
1955-01-31,35.6,36.63,1.547,2.833,2.833,26.7,26.77,15.991,16.414,18.649,12.928
1955-02-28,36.79,36.76,1.553,2.897,2.897,26.7,26.82,16.438,16.355,18.548,12.69
1955-03-31,36.5,36.58,1.56,2.96,2.96,26.7,26.79,16.219,16.205,18.344,12.358
1955-04-30,37.76,38.04,1.563,3.047,3.047,26.7,26.79,16.685,16.758,18.936,12.486
1955-05-31,37.6,37.91,1.567,3.133,3.133,26.7,26.77,16.518,16.617,18.742,12.099
1955-06-30,39.78,41.03,1.57,3.22,3.22,26.7,26.71,17.37,17.916,20.175,12.742
1955-07-31,42.69,42.93,1.587,3.293,3.293,26.8,26.76,18.454,18.593,20.903,13.035
1955-08-31,42.43,43.18,1.603,3.367,3.367,26.8,26.72,18.222,18.607,20.879,12.826
1955-09-30,44.34,43.67,1.62,3.44,3.44,26.9,26.85,18.844,18.6,20.834,12.695
1955-10-31,42.11,42.34,1.627,3.5,3.5,26.9,26.82,17.772,17.928,20.04,12.097
1955-11-30,44.95,45.51,1.633,3.56,3.56,26.9,26.88,18.836,19.089,21.303,12.784
1955-12-31,45.37,45.16,1.64,3.62,3.62,26.8,26.87,18.942,18.81,20.951,12.475
1956-01-31,44.15,43.82,1.67,3.643,3.643,26.8,26.83,18.293,18.141,20.167,12.027
1956-02-29,44.43,45.34,1.7,3.667,3.667,26.8,26.86,18.266,18.604,20.643,12.365
1956-03-31,47.49,48.7,1.73,3.69,3.69,26.8,26.89,19.371,19.805,21.937,13.198
1956-04-30,48.05,48.38,1.753,3.66,3.66,26.9,26.93,19.371,19.489,21.546,13.219
1956-05-31,46.54,45.2,1.777,3.63,3.63,27.0,27.03,18.545,17.997,19.852,12.452
1956-06-30,46.27,46.93,1.8,3.6,3.6,27.2,27.15,18.158,18.458,20.323,13.036
1956-07-31,48.78,49.39,1.813,3.553,3.553,27.4,27.29,18.857,19.176,21.077,13.9
1956-08-31,48.49,47.51,1.827,3.507,3.507,27.3,27.31,18.671,18.292,20.065,13.548
1956-09-30,46.84,44.7,1.84,3.46,3.46,27.4,27.35,17.837,17.058,18.674,12.919
1956-10-31,46.24,45.58,1.807,3.443,3.443,27.5,27.51,17.419,17.169,18.761,13.237
1956-11-30,45.76,45.08,1.773,3.427,3.427,27.5,27.51,17.12,16.865,18.394,13.156
1956-12-31,46.44,46.67,1.74,3.41,3.41,27.6,27.63,17.198,17.269,18.804,13.686
1957-01-31,45.43,44.72,1.737,3.407,3.407,27.6,27.67,16.718,16.42,17.846,13.127
1957-02-28,43.47,43.26,1.733,3.403,3.403,27.7,27.8,15.844,15.716,17.05,12.711
1957-03-31,44.03,44.14,1.73,3.4,3.4,27.8,27.86,15.9,15.911,17.233,12.982
1957-04-30,45.05,45.74,1.73,3.407,3.407,27.9,27.93,16.124,16.359,17.689,13.427
1957-05-31,46.78,47.43,1.73,3.413,3.413,28.0,28.0,16.598,16.834,18.174,13.896
1957-06-30,47.55,47.43,1.73,3.42,3.42,28.1,28.11,16.73,16.687,17.984,13.868
1957-07-31,48.51,47.91,1.74,3.437,3.437,28.3,28.19,16.869,16.73,18.0,13.941
1957-08-31,45.84,45.44,1.75,3.453,3.453,28.3,28.28,15.869,15.745,16.909,13.158
1957-09-30,43.98,42.42,1.76,3.47,3.47,28.3,28.32,15.157,14.613,15.662,12.225
1957-10-31,41.24,41.06,1.77,3.437,3.437,28.3,28.32,14.149,14.082,15.068,11.948
1957-11-30,40.35,41.36,1.78,3.403,3.403,28.4,28.41,13.736,14.08,15.04,12.153
1957-12-31,40.33,39.99,1.79,3.37,3.37,28.4,28.47,13.673,13.529,14.425,11.866
1958-01-31,41.12,41.7,1.783,3.293,3.293,28.6,28.64,13.788,13.968,14.872,12.662
1958-02-28,41.26,40.84,1.777,3.217,3.217,28.6,28.7,13.785,13.602,14.455,12.696
1958-03-31,42.11,42.1,1.77,3.14,3.14,28.8,28.87,13.926,13.894,14.741,13.408
1958-04-30,42.34,43.44,1.757,3.07,3.07,28.9,28.94,13.914,14.26,15.105,14.15
1958-05-31,43.7,44.31,1.743,3.0,3.0,28.9,28.94,14.324,14.509,15.342,14.77
1958-06-30,44.75,45.24,1.73,2.93,2.93,28.9,28.91,14.636,14.796,15.62,15.44
1958-07-31,45.98,47.19,1.73,2.913,2.913,29.0,28.89,14.957,15.415,16.246,16.198
1958-08-31,47.7,48.0,1.73,2.897,2.897,28.9,28.94,15.545,15.626,16.442,16.571
1958-09-30,48.96,50.06,1.73,2.88,2.88,28.9,28.91,15.932,16.29,17.114,17.382
1958-10-31,50.95,51.33,1.737,2.883,2.883,28.9,28.91,16.56,16.684,17.499,17.802
1958-11-30,52.5,52.69,1.743,2.887,2.887,29.0,28.95,16.989,17.087,17.891,18.253
1958-12-31,53.49,55.21,1.75,2.89,2.89,28.9,28.97,17.358,17.88,18.691,19.104
1959-01-31,55.62,55.21,1.757,2.963,2.963,29.0,29.01,17.98,17.849,18.623,18.631
1959-02-28,54.77,55.73,1.763,3.037,3.037,28.9,29.0,17.759,18.016,18.764,18.352
1959-03-31,56.16,55.44,1.77,3.11,3.11,28.9,28.97,18.201,17.932,18.643,17.826
1959-04-30,57.1,57.59,1.777,3.207,3.207,29.0,28.98,18.431,18.609,19.314,17.959
1959-05-31,57.96,58.63,1.783,3.303,3.303,29.0,29.04,18.693,18.89,19.572,17.749
1959-06-30,57.46,58.47,1.79,3.4,3.4,29.1,29.11,18.449,18.773,19.415,17.197
1959-07-31,59.74,60.51,1.797,3.41,3.41,29.2,29.15,19.091,19.377,20.007,17.745
1959-08-31,59.4,59.6,1.803,3.42,3.42,29.2,29.18,18.959,19.042,19.624,17.427
1959-09-30,57.05,56.88,1.81,3.43,3.43,29.3,29.25,18.123,18.107,18.622,16.583
1959-10-31,57.0,57.41,1.817,3.417,3.417,29.4,29.35,18.022,18.19,18.673,16.803
1959-11-30,57.23,58.28,1.823,3.403,3.403,29.4,29.35,18.072,18.442,18.896,17.124
1959-12-31,59.06,59.89,1.83,3.39,3.39,29.4,29.41,18.625,18.888,19.319,17.667
1960-01-31,58.03,55.96,1.867,3.39,3.39,29.3,29.37,18.338,17.649,18.016,16.507
1960-02-29,55.78,56.12,1.903,3.39,3.39,29.4,29.41,17.545,17.654,17.996,16.555
1960-03-31,55.02,55.34,1.94,3.39,3.39,29.4,29.41,17.286,17.388,17.7,16.324
1960-04-30,55.73,54.13,1.943,3.347,3.347,29.5,29.54,17.43,16.913,17.193,16.174
1960-05-31,55.22,55.83,1.947,3.303,3.303,29.5,29.57,17.256,17.412,17.675,16.901
1960-06-30,57.26,56.92,1.95,3.26,3.26,29.6,29.61,17.823,17.718,17.959,17.46
1960-07-31,55.84,55.53,1.95,3.263,3.263,29.6,29.55,17.377,17.316,17.522,17.016
1960-08-31,56.51,56.96,1.95,3.267,3.267,29.6,29.61,17.582,17.723,17.908,17.437
1960-09-30,54.81,53.52,1.95,3.27,3.27,29.6,29.61,17.052,16.652,16.798,16.367
1960-10-31,53.73,53.39,1.95,3.27,3.27,29.8,29.75,16.605,16.535,16.655,16.327
1960-11-30,55.47,55.54,1.95,3.27,3.27,29.8,29.78,17.146,17.187,17.286,16.985
1960-12-31,56.8,57.57,1.95,3.27,3.27,29.8,29.81,17.562,17.803,17.879,17.606
1961-01-31,59.72,61.78,1.947,3.21,3.21,29.8,29.84,18.47,19.091,19.147,19.246
1961-02-28,62.17,63.44,1.943,3.15,3.15,29.8,29.84,19.234,19.61,19.662,20.14
1961-03-31,64.12,65.6,1.94,3.09,3.09,29.8,29.84,19.844,20.285,20.333,21.23
1961-04-30,65.83,65.17,1.94,3.07,3.07,29.8,29.81,20.383,20.181,20.221,21.228
1961-05-31,66.5,66.56,1.94,3.05,3.05,29.8,29.84,20.599,20.598,20.635,21.823
1961-06-30,65.62,64.65,1.94,3.03,3.03,29.8,29.84,20.332,20.013,20.042,21.337
1961-07-31,65.44,66.76,1.947,3.037,3.037,30.0,29.92,20.147,20.616,20.642,21.985
1961-08-31,67.79,68.07,1.953,3.043,3.043,29.9,29.94,20.942,21.008,21.03,22.367
1961-09-30,67.26,66.77,1.96,3.05,3.05,30.0,29.98,20.705,20.576,20.593,21.892
1961-10-31,68.0,68.62,1.98,3.097,3.097,30.0,29.98,20.924,21.138,21.151,22.159
1961-11-30,71.08,71.32,2.0,3.143,3.143,30.0,29.98,21.858,21.956,21.968,22.689
1961-12-31,71.74,70.96,2.02,3.19,3.19,30.0,30.01,22.041,21.804,21.814,22.245
1962-01-31,69.07,68.84,2.027,3.25,3.25,30.0,30.04,21.198,21.109,21.114,21.182
1962-02-28,70.22,69.96,2.033,3.31,3.31,30.1,30.11,21.452,21.375,21.382,21.136
1962-03-31,70.29,69.37,2.04,3.37,3.37,30.1,30.17,21.443,21.123,21.13,20.585
1962-04-30,68.05,65.24,2.047,3.403,3.403,30.2,30.21,20.658,19.807,19.814,19.169
1962-05-31,62.99,59.63,2.053,3.437,3.437,30.2,30.24,19.089,18.055,18.058,17.351
1962-06-30,55.63,55.86,2.06,3.47,3.47,30.2,30.21,16.828,16.899,16.899,16.098
1962-07-31,56.97,58.23,2.067,3.49,3.49,30.3,30.22,17.141,17.574,17.577,16.685
1962-08-31,58.52,59.12,2.073,3.51,3.51,30.3,30.28,17.571,17.77,17.774,16.843
1962-09-30,58.0,55.49,2.08,3.53,3.53,30.4,30.42,17.321,16.567,16.569,15.72
1962-10-31,56.17,56.52,2.097,3.577,3.577,30.4,30.38,16.74,16.862,16.863,15.802
1962-11-30,60.04,62.26,2.113,3.623,3.623,30.4,30.38,17.854,18.534,18.54,17.183
1962-12-31,62.64,63.1,2.13,3.67,3.67,30.4,30.38,18.586,18.742,18.75,17.193
1963-01-31,65.06,66.2,2.137,3.683,3.683,30.4,30.44,19.259,19.579,19.59,17.973
1963-02-28,65.92,64.29,2.143,3.697,3.697,30.4,30.48,19.469,18.945,18.955,17.391
1963-03-31,65.67,66.85,2.15,3.71,3.71,30.5,30.51,19.288,19.636,19.647,18.019
1963-04-30,68.76,69.8,2.167,3.753,3.753,30.5,30.48,20.15,20.476,20.488,18.597
1963-05-31,70.14,70.8,2.183,3.797,3.797,30.5,30.51,20.508,20.701,20.715,18.648
1963-06-30,70.11,68.86,2.2,3.84,3.84,30.6,30.61,20.384,20.021,20.034,17.932
1963-07-31,69.07,69.13,2.203,3.88,3.88,30.7,30.69,19.969,20.001,19.213,17.817
1963-08-31,70.98,72.66,2.207,3.92,3.92,30.7,30.75,20.473,20.931,20.109,18.536
1963-09-30,72.85,71.7,2.21,3.96,3.96,30.7,30.72,20.96,20.624,19.814,18.106
1963-10-31,73.03,74.01,2.233,3.98,3.98,30.8,30.75,20.891,21.215,20.384,18.595
1963-11-30,72.62,73.66,2.257,4.0,4.0,30.8,30.78,20.72,21.039,20.215,18.415
1963-12-31,74.17,75.02,2.28,4.02,4.02,30.9,30.88,21.039,21.302,20.468,18.662
1964-01-31,76.45,77.04,2.297,4.073,4.073,30.9,30.94,21.627,21.775,20.922,18.913
1964-02-29,77.39,77.97,2.313,4.127,4.127,30.9,30.91,21.833,21.998,21.138,18.894
1964-03-31,78.8,78.98,2.33,4.18,4.18,30.9,30.94,22.167,22.198,21.34,18.895
1964-04-30,79.94,79.46,2.347,4.23,4.23,30.9,30.95,22.422,22.26,21.41,18.785
1964-05-31,80.72,80.11,2.363,4.28,4.28,30.9,30.98,22.574,22.355,21.51,18.717
1964-06-30,80.24,81.69,2.38,4.33,4.33,31.0,31.01,22.3,22.705,21.858,18.866
1964-07-31,83.22,83.18,2.4,4.377,4.377,31.1,31.02,22.984,23.042,21.338,19.005
1964-08-31,82.0,81.83,2.42,4.423,4.423,31.0,31.05,22.65,22.576,20.915,18.5
1964-09-30,83.41,84.18,2.44,4.47,4.47,31.1,31.08,22.892,23.128,21.437,18.832
1964-10-31,84.85,85.18,2.46,4.497,4.497,31.1,31.12,23.212,23.297,21.604,18.943
1964-11-30,85.44,84.42,2.48,4.523,4.523,31.2,31.21,23.225,22.95,21.291,18.663
1964-12-31,83.96,84.75,2.5,4.55,4.55,31.2,31.25,22.753,22.94,21.29,18.626
1965-01-31,86.12,87.58,2.517,4.593,4.593,31.2,31.28,23.269,23.613,21.925,19.067
1965-02-28,86.75,87.25,2.533,4.637,4.637,31.2,31.28,23.372,23.457,21.789,18.817
1965-03-31,86.83,86.16,2.55,4.68,4.68,31.3,31.31,23.254,23.077,21.453,18.41
1965-04-30,87.97,89.11,2.57,4.733,4.733,31.4,31.38,23.421,23.749,22.097,18.826
1965-05-31,89.28,87.72,2.59,4.787,4.787,31.4,31.48,23.709,23.244,21.645,18.326
1965-06-30,85.04,84.12,2.61,4.84,4.84,31.6,31.61,22.385,22.144,20.636,17.38
1965-07-31,84.91,85.42,2.627,4.887,4.887,31.6,31.58,22.301,22.457,20.945,17.48
1965-08-31,86.49,87.17,2.643,4.933,4.933,31.6,31.55,22.666,22.889,21.367,17.67
1965-09-30,89.38,89.96,2.66,4.98,4.98,31.6,31.62,23.374,23.52,21.977,18.064
1965-10-31,91.39,92.23,2.68,5.05,5.05,31.7,31.65,23.776,24.042,22.485,18.263
1965-11-30,92.15,91.61,2.7,5.12,5.12,31.7,31.75,23.925,23.758,22.238,17.893
1965-12-31,91.73,92.43,2.72,5.19,5.19,31.8,31.85,23.694,23.848,22.343,17.809
1966-01-31,93.32,92.88,2.74,5.24,5.24,31.8,31.88,24.058,23.895,22.408,17.725
1966-02-28,92.69,91.22,2.76,5.29,5.29,32.0,32.08,23.7,23.276,21.846,17.244
1966-03-31,88.88,89.23,2.78,5.34,5.34,32.1,32.18,22.611,22.654,21.278,16.71
1966-04-30,91.6,90.9,2.797,5.38,5.38,32.3,32.28,23.114,22.962,21.587,16.896
1966-05-31,86.78,86.13,2.813,5.42,5.42,32.3,32.35,21.852,21.664,20.382,15.891
1966-06-30,86.06,84.74,2.83,5.46,5.46,32.4,32.38,21.555,21.247,20.006,15.52
1966-07-31,85.84,82.31,2.85,5.477,5.477,32.5,32.45,21.382,20.543,19.359,15.029
1966-08-31,80.65,77.1,2.87,5.493,5.493,32.7,32.65,19.914,19.075,17.988,14.035
1966-09-30,77.81,76.56,2.89,5.51,5.51,32.7,32.75,19.162,18.833,17.773,13.895
1966-10-31,77.13,80.2,2.883,5.523,5.523,32.9,32.85,18.825,19.614,18.526,14.52
1966-11-30,80.99,80.45,2.877,5.537,5.537,32.9,32.88,19.711,19.601,18.528,14.53
1966-12-31,81.33,80.38,2.87,5.55,5.55,32.9,32.92,19.736,19.503,18.45,14.483
1967-01-31,84.45,86.61,2.88,5.517,5.517,32.9,32.9,20.432,20.964,19.853,15.7
1967-02-28,87.36,86.78,2.89,5.483,5.483,32.9,33.0,21.074,20.88,19.789,15.826
1967-03-31,89.42,90.2,2.9,5.45,5.45,33.0,33.0,21.444,21.64,20.526,16.55
1967-04-30,90.96,93.84,2.9,5.41,5.41,33.1,33.1,21.686,22.382,21.247,17.346
1967-05-31,92.59,89.08,2.9,5.37,5.37,33.2,33.1,21.948,21.189,20.125,16.588
1967-06-30,91.43,90.64,2.9,5.33,5.33,33.3,33.3,21.552,21.374,20.316,17.006
1967-07-31,93.01,94.75,2.907,5.32,5.32,33.4,33.4,21.804,22.22,23.285,17.81
1967-08-31,94.49,93.64,2.913,5.31,5.31,33.5,33.5,22.031,21.841,22.903,17.635
1967-09-30,95.81,96.32,2.92,5.3,5.3,33.6,33.6,22.219,22.346,23.451,18.174
1967-10-31,95.66,93.9,2.92,5.31,5.31,33.7,33.7,22.068,21.671,22.755,17.684
1967-11-30,92.66,94.0,2.92,5.32,5.32,33.8,33.9,21.263,21.515,22.608,17.669
1967-12-31,95.3,96.11,2.92,5.33,5.33,33.9,34.0,21.752,21.881,23.008,18.032
1968-01-31,95.04,92.24,2.93,5.367,5.367,34.1,34.1,21.512,20.886,21.975,17.188
1968-02-29,90.75,89.36,2.94,5.403,5.403,34.2,34.2,20.425,20.12,21.182,16.538
1968-03-31,89.09,92.48,2.95,5.44,5.44,34.3,34.3,19.935,20.701,21.789,17.0
1968-04-30,95.67,97.46,2.963,5.483,5.483,34.4,34.4,21.277,21.683,22.818,17.774
1968-05-31,97.87,98.68,2.977,5.527,5.527,34.5,34.5,21.63,21.817,22.953,17.855
1968-06-30,100.5,99.4,2.99,5.57,5.57,34.7,34.7,22.005,21.771,22.898,17.846
1968-07-31,100.3,97.28,3.003,5.6,5.6,34.9,34.9,21.754,21.106,22.189,17.371
1968-08-31,98.11,99.32,3.017,5.63,5.63,35.0,35.0,21.138,21.406,22.498,17.641
1968-09-30,101.3,102.67,3.03,5.66,5.66,35.1,35.1,21.68,21.981,23.097,18.14
1968-10-31,103.8,103.41,3.043,5.693,5.693,35.3,35.3,22.005,21.929,23.035,18.163
1968-11-30,105.4,108.12,3.057,5.727,5.727,35.4,35.4,22.196,22.776,23.918,18.88
1968-12-31,106.5,103.86,3.07,5.76,5.76,35.5,35.6,22.278,21.672,22.75,18.031
1969-01-31,102.0,103.01,3.08,5.78,5.78,35.6,35.7,21.195,21.353,22.407,17.822
1969-02-28,101.5,98.13,3.09,5.8,5.8,35.8,35.8,20.896,20.21,21.198,16.919
1969-03-31,99.3,101.42,3.1,5.82,5.82,36.1,36.1,20.202,20.641,21.645,17.426
1969-04-30,101.3,103.69,3.11,5.827,5.827,36.3,36.3,20.429,20.918,21.929,17.796
1969-05-31,104.6,102.94,3.12,5.833,5.833,36.4,36.4,20.972,20.647,21.637,17.647
1969-06-30,99.14,97.71,3.13,5.84,5.84,36.6,36.6,19.713,19.436,20.359,16.731
1969-07-31,94.71,91.83,3.137,5.857,5.857,36.8,36.8,18.682,18.12,17.627,15.68
1969-08-31,94.18,95.54,3.143,5.873,5.873,37.0,36.9,18.43,18.753,18.24,16.267
1969-09-30,94.51,93.12,3.15,5.89,5.89,37.1,37.1,18.398,18.133,17.631,15.81
1969-10-31,95.52,97.12,3.153,5.853,5.853,37.3,37.3,18.449,18.764,18.241,16.592
1969-11-30,96.21,93.22,3.157,5.817,5.817,37.5,37.5,18.438,17.871,17.366,16.026
1969-12-31,91.11,92.06,3.16,5.78,5.78,37.7,37.7,17.327,17.514,17.013,15.927
1970-01-31,90.31,85.75,3.163,5.73,5.73,37.8,37.9,17.091,16.191,15.72,14.965
1970-02-28,87.16,89.71,3.167,5.68,5.68,38.0,38.1,16.373,16.813,16.321,15.794
1970-03-31,88.65,89.63,3.17,5.63,5.63,38.2,38.3,16.532,16.677,16.194,15.92
1970-04-30,85.95,81.52,3.173,5.593,5.593,38.5,38.5,15.873,15.061,14.627,14.575
1970-05-31,76.06,77.84,3.177,5.557,5.557,38.6,38.6,13.984,14.317,13.907,14.008
1970-06-30,75.59,72.72,3.18,5.52,5.52,38.8,38.8,13.8,13.281,12.904,13.174
1970-07-31,75.72,78.05,3.183,5.467,5.467,39.0,38.9,13.726,14.191,13.477,14.277
1970-08-31,77.92,81.52,3.187,5.413,5.413,39.0,39.0,14.1,14.757,14.022,15.059
1970-09-30,82.58,84.3,3.19,5.36,5.36,39.2,39.2,14.843,15.157,14.408,15.728
1970-10-31,84.37,83.51,3.173,5.283,5.283,39.4,39.4,15.064,14.916,14.183,15.806
1970-11-30,84.28,87.2,3.157,5.207,5.207,39.6,39.6,14.951,15.474,14.72,16.748
1970-12-31,90.05,92.15,3.14,5.13,5.13,39.8,39.8,15.874,16.25,15.464,17.963
1971-01-31,93.49,96.42,3.13,5.16,5.16,39.8,39.9,16.462,16.941,16.126,18.686
1971-02-28,97.11,97.0,3.12,5.19,5.19,39.9,39.9,17.035,17.022,16.209,18.69
1971-03-31,99.6,100.31,3.11,5.22,5.22,40.0,40.0,17.403,17.533,16.706,19.216
1971-04-30,103.0,103.95,3.107,5.253,5.253,40.1,40.1,17.924,18.096,17.252,19.787
1971-05-31,101.6,100.2,3.103,5.287,5.287,40.3,40.3,17.564,17.328,16.528,18.953
1971-06-30,99.72,99.7,3.1,5.32,5.32,40.6,40.5,17.083,17.128,16.346,18.741
1971-07-31,99.0,95.96,3.097,5.357,5.357,40.7,40.6,16.889,16.416,15.673,17.914
1971-08-31,97.24,99.03,3.093,5.393,5.393,40.8,40.7,16.519,16.87,16.116,18.362
1971-09-30,99.4,98.34,3.09,5.43,5.43,40.8,40.8,16.857,16.682,15.945,18.11
1971-10-31,97.29,92.8,3.083,5.52,5.52,40.9,40.9,16.429,15.675,14.988,16.812
1971-11-30,92.78,93.99,3.077,5.61,5.61,40.9,41.0,15.639,15.809,15.125,16.754
1971-12-31,99.17,102.09,3.07,5.7,5.7,41.1,41.1,16.604,17.098,16.37,17.911
1972-01-31,103.3,103.94,3.07,5.737,5.737,41.1,41.2,17.263,17.333,16.607,18.119
1972-02-29,105.2,106.19,3.07,5.773,5.773,41.3,41.4,17.464,17.592,16.865,18.393
1972-03-31,107.7,107.48,3.07,5.81,5.81,41.4,41.4,17.806,17.775,17.05,18.499
1972-04-30,108.8,106.69,3.07,5.863,5.863,41.5,41.5,17.915,17.574,16.866,18.196
